ID,SITENO,DATE,LONGITUDE,LATITUDE,CL,TDS,GROUNDWATE,TEMPRETURE
199,SZ9,2008-08-10,114.0273300000,22.5294900000,17.4400000000,37.3500000000,3.1700000000,25.6000000000
220,SZ9,2008-08-25,114.0273300000,22.5294900000,16.7889280000,33.9811680000,3.1400000000,25.5500000000
241,SZ9,2008-09-15,114.0273300000,22.5294900000,14.8464000000,27.9984000000,3.1400000000,25.5500000000
262,SZ9,2008-09-25,114.0273300000,22.5294900000,13.4900000000,20.9800000000,3.1100000000,25.5000000000
283,SZ9,2008-10-15,114.0273300000,22.5294900000,17.1220500000,24.7203000000,2.9700000000,25.5000000000
304,SZ9,2008-11-15,114.0273300000,22.5294900000,21.0806000000,72.8937500000,2.6900000000,24.7500000000
325,SZ9,2008-11-27,114.0273300000,22.5294900000,17.5800000000,104.7900000000,2.5500000000,24.0000000000
346,SZ9,2008-12-15,114.0273300000,22.5294900000,20.3166500000,89.2012000000,2.5300000000,23.8500000000
367,SZ9,2008-12-23,114.0273300000,22.5294900000,24.3100000000,79.1300000000,2.5100000000,23.7000000000
388,SZ9,2009-01-05,114.0273300000,22.5294900000,17.9065500000,81.2824500000,2.8650000000,23.8500000000
409,SZ9,2009-01-18,114.0273300000,22.5294900000,10.4600000000,78.7000000000,3.2200000000,24.0000000000
430,SZ9,2009-02-01,114.0273300000,22.5294900000,11.8800000000,74.9664000000,3.1600000000,23.9000000000
451,SZ9,2009-02-21,114.0273300000,22.5294900000,14.2900000000,77.4800000000,3.1000000000,23.8000000000
472,SZ9,2009-03-01,114.0273300000,22.5294900000,14.1678000000,79.0755000000,3.2350000000,24.0000000000
493,SZ9,2009-03-20,114.0273300000,22.5294900000,13.4900000000,77.5700000000,3.3700000000,24.2000000000
514,SZ9,2009-04-15,114.0273300000,22.5294900000,10.1200000000,68.9200000000,3.6400000000,23.9000000000
535,SZ9,2009-04-30,114.0273300000,22.5294900000,15.3500000000,68.9950000000,3.7700000000,23.7000000000
556,SZ9,2009-05-15,114.0273300000,22.5294900000,20.5800000000,69.0700000000,3.9000000000,23.5000000000
577,SZ9,2009-05-30,114.0273300000,22.5294900000,21.8490566038,82.0582959641,3.4775784753,21.6700000000
598,SZ9,2009-06-15,114.0273300000,22.5294900000,24.0200000000,98.9700000000,3.8700000000,24.1000000000
618,SZ9,2009-06-30,114.0273300000,22.5294900000,35.4639423077,99.9864864865,3.6690140845,21.4000000000
636,SZ9,2009-07-15,114.0273300000,22.5294900000,41.1700000000,114.9900000000,3.9200000000,23.5000000000
654,SZ9,2009-07-30,114.0273300000,22.5294900000,24.9170731707,75.4615384615,4.0142180095,21.5700000000
672,SZ9,2009-08-15,114.0273300000,22.5294900000,20.3300000000,72.8500000000,4.3400000000,23.8000000000
690,SZ9,2009-08-30,114.0273300000,22.5294900000,47.4400000000,115.4100000000,4.3400000000,23.8000000000
708,SZ9,2009-09-15,114.0273300000,22.5294900000,47.4400000000,115.4100000000,4.1600000000,24.1000000000
726,SZ9,2009-09-30,114.0273300000,22.5294900000,31.9669811321,80.1255605381,3.8900000000,24.1000000000
744,SZ9,2009-10-15,114.0273300000,22.5294900000,20.3300000000,63.2700000000,3.6000000000,23.9000000000
762,SZ9,2009-10-30,114.0273300000,22.5294900000,21.2500000000,65.3400000000,3.4500000000,23.9000000000
170,SZ9,2009-11-15,114.0273300000,22.5294900000,20.1876868472,76.8825420943,3.4093481531,
296,SZ9,2009-11-30,114.0273300000,22.5294900000,34.1482588427,82.0240761924,3.3500000000,
450,SZ9,2009-12-15,114.0273300000,22.5294900000,37.9138658681,113.6445818012,3.3700000000,
548,SZ9,2009-12-30,114.0273300000,22.5294900000,33.1061136814,125.3033359012,3.2200000000,
776,ZH1,2007-08-03,113.5319444440,22.4055555556,12.7194600000,138.0000000000,1.0000000000,
777,ZH1,2007-08-17,113.5319444440,22.4055555556,9.7842000000,125.0000000000,1.1600000000,
778,ZH1,2007-08-31,113.5319444440,22.4055555556,13.6978800000,143.0000000000,1.0300000000,
779,ZH1,2007-09-14,113.5319444440,22.4055555556,20.0576100000,225.0000000000,1.0200000000,
780,ZH1,2007-09-28,113.5319444440,22.4055555556,18.1007700000,108.0000000000,0.9800000000,
781,ZH1,2007-10-12,113.5319444440,22.4055555556,21.5252400000,126.0000000000,0.9100000000,
782,ZH1,2007-10-26,113.5319444440,22.4055555556,14.6763000000,168.0000000000,0.8400000000,
783,ZH1,2007-11-09,113.5319444440,22.4055555556,13.6978800000,131.0000000000,0.8300000000,
784,ZH1,2007-11-23,113.5319444440,22.4055555556,13.6978800000,142.0000000000,0.7600000000,
785,ZH1,2007-12-07,113.5319444440,22.4055555556,16.6331400000,107.0000000000,0.7500000000,
786,ZH1,2007-12-21,113.5319444440,22.4055555556,10.7626200000,124.0000000000,0.7300000000,
787,ZH1,2008-01-04,113.5319444440,22.4055555556,15.4278400000,133.0000000000,0.7100000000,
788,ZH1,2008-01-18,113.5319444440,22.4055555556,12.5351200000,149.0000000000,0.7300000000,
789,ZH1,2008-02-01,113.5319444440,22.4055555556,14.4636000000,98.9999999999,0.8000000000,
790,ZH1,2008-02-15,113.5319444440,22.4055555556,16.3920800000,238.0000000000,0.7600000000,
791,ZH1,2008-02-29,113.5319444440,22.4055555556,15.4278400000,170.0000000000,0.7500000000,
792,ZH1,2008-03-14,113.5319444440,22.4055555556,15.4278400000,115.0000000000,0.7500000000,
793,ZH1,2008-03-28,113.5319444440,22.4055555556,16.3920800000,257.0000000000,0.7400000000,
794,ZH1,2008-04-11,113.5319444440,22.4055555556,17.3563200000,127.0000000000,0.7300000000,
795,ZH1,2008-04-25,113.5319444440,22.4055555556,24.1060000000,483.0000000000,0.9100000000,
796,ZH1,2008-05-09,113.5319444440,22.4055555556,21.6883100000,425.0000000000,0.9300000000,
797,ZH1,2008-05-23,113.5319444440,22.4055555556,20.7453400000,414.0000000000,0.9300000000,
798,ZH1,2008-06-06,113.5319444440,22.4055555556,19.8023700000,348.0000000000,1.2100000000,
799,ZH1,2008-06-20,113.5319444440,22.4055555556,15.0875200000,126.0000000000,1.2500000000,
800,ZH1,2008-07-04,113.5319444440,22.4055555556,14.6160350000,169.0000000000,1.0500000000,
801,ZH1,2008-07-18,113.5319444440,22.4055555556,12.7300950000,157.0000000000,1.0400000000,
802,ZH1,2008-08-01,113.5319444440,22.4055555556,8.9582150000,136.0000000000,1.1400000000,
803,ZH1,2008-08-15,113.5319444440,22.4055555556,12.7300950000,139.0000000000,1.0700000000,
804,ZH1,2008-08-29,113.5319444440,22.4055555556,10.8441550000,149.0000000000,1.0300000000,
805,ZH1,2008-09-12,113.5319444440,22.4055555556,13.6730650000,112.0000000000,1.0200000000,
806,ZH1,2008-09-26,113.5319444440,22.4055555556,13.6730650000,99.0000000000,0.9800000000,
807,ZH1,2008-10-10,113.5319444440,22.4055555556,12.7300950000,143.0000000000,0.8100000000,
808,ZH1,2008-10-24,113.5319444440,22.4055555556,13.3008400000,118.0000000000,0.9200000000,
809,ZH1,2008-11-07,113.5319444440,22.4055555556,12.3507800000,109.0000000000,0.8900000000,
810,ZH1,2008-11-21,113.5319444440,22.4055555556,14.2509000000,89.0000000000,0.8100000000,
811,ZH1,2008-12-05,113.5319444440,22.4055555556,13.3008400000,137.0000000000,0.7500000000,
812,ZH1,2008-12-19,113.5319444440,22.4055555556,14.2509000000,91.0000000000,0.7300000000,
813,ZH1,2009-01-09,113.5319444440,22.4055555556,15.2009600000,95.0000000000,0.7200000000,
814,ZH1,2009-01-16,113.5319444440,22.4055555556,14.2509000000,92.0000000001,0.7300000000,
815,ZH1,2009-01-30,113.5319444440,22.4055555556,14.2509000000,99.0000000000,0.7200000000,
816,ZH1,2009-02-13,113.5319444440,22.4055555556,15.2009600000,139.0000000000,1.0400000000,
817,ZH1,2009-02-27,113.5319444440,22.4055555556,12.3507800000,119.0000000000,0.7000000000,
818,ZH1,2009-03-13,113.5319444440,22.4055555556,41.6360250000,312.0000000000,0.6700000000,
819,ZH1,2009-03-27,113.5319444440,22.4055555556,17.7072750000,148.0000000000,0.8600000000,
820,ZH1,2009-04-10,113.5319444440,22.4055555556,17.7072750000,282.0000000000,0.8800000000,
821,ZH1,2009-04-24,113.5319444440,22.4055555556,17.7072750000,150.0000000000,0.9300000000,
822,ZH1,2009-05-08,113.5319444440,22.4055555556,21.5358750000,194.0000000000,0.8300000000,
823,ZH1,2009-05-22,113.5319444440,22.4055555556,21.5358750000,127.0000000000,1.0700000000,
824,ZH1,2009-06-05,113.5319444440,22.4055555556,18.6644250000,222.0000000000,1.1000000000,
825,ZH1,2009-06-19,113.5319444440,22.4055555556,20.5787250000,241.0000000000,0.9900000000,
826,ZH1,2009-07-03,113.5319444440,22.4055555556,16.7501250000,239.0000000000,0.9800000000,
827,ZH1,2009-07-17,113.5319444440,22.4055555556,15.3144000000,194.0000000000,1.0600000000,
828,ZH1,2009-07-31,113.5319444440,22.4055555556,15.3144000000,196.0000000000,0.9800000000,
831,ZH2,2007-08-03,113.5305555560,22.4069444444,16.6331400000,178.0000000000,-0.5000000000,
832,ZH2,2007-08-17,113.5305555560,22.4069444444,12.7194600000,144.0000000000,-0.3200000000,
833,ZH2,2007-08-31,113.5305555560,22.4069444444,11.2518300000,177.0000000000,-0.3700000000,
834,ZH2,2007-09-14,113.5305555560,22.4069444444,15.1655100000,136.0000000000,-0.3700000000,
835,ZH2,2007-09-28,113.5305555560,22.4069444444,19.0791900000,131.0000000000,-0.4900000000,
836,ZH2,2007-10-12,113.5305555560,22.4069444444,18.5899800000,139.0000000000,-0.5200000000,
837,ZH2,2007-10-26,113.5305555560,22.4069444444,13.6978800000,156.0000000000,-0.5400000000,
838,ZH2,2007-11-09,113.5305555560,22.4069444444,14.6763000000,189.0000000000,-0.6000000000,
839,ZH2,2007-11-23,113.5305555560,22.4069444444,13.6978800000,152.0000000000,-0.6300000000,
840,ZH2,2007-12-07,113.5305555560,22.4069444444,14.6763000000,127.0000000000,-0.6600000000,
841,ZH2,2007-12-21,113.5305555560,22.4069444444,12.7194600000,130.0000000000,-0.6800000000,
842,ZH2,2008-01-04,113.5305555560,22.4069444444,18.3205600000,203.0000000000,-0.6900000000,
843,ZH2,2008-01-18,113.5305555560,22.4069444444,12.0530000000,186.0000000000,-0.7000000000,
844,ZH2,2008-02-01,113.5305555560,22.4069444444,15.4278400000,108.0000000000,-0.6700000000,
845,ZH2,2008-02-15,113.5305555560,22.4069444444,18.8026800000,274.0000000000,-0.7200000000,
846,ZH2,2008-02-29,113.5305555560,22.4069444444,16.8742000000,178.0000000000,-0.7100000000,
847,ZH2,2008-03-14,113.5305555560,22.4069444444,18.3205600000,140.0000000000,-0.6800000000,
848,ZH2,2008-03-28,113.5305555560,22.4069444444,15.4278400000,227.0000000000,-0.7100000000,
849,ZH2,2008-04-11,113.5305555560,22.4069444444,16.8742000000,143.0000000000,-0.7100000000,
850,ZH2,2008-04-25,113.5305555560,22.4069444444,19.2848000000,140.0000000000,-0.7200000000,
851,ZH2,2008-05-09,113.5305555560,22.4069444444,14.1445500000,186.0000000000,-0.6600000000,
852,ZH2,2008-05-23,113.5305555560,22.4069444444,14.1445500000,213.0000000000,-0.6400000000,
853,ZH2,2008-06-06,113.5305555560,22.4069444444,13.2015800000,163.0000000000,-0.1700000000,
854,ZH2,2008-06-20,113.5305555560,22.4069444444,11.3156400000,199.0000000000,-0.1400000000,
855,ZH2,2008-07-04,113.5305555560,22.4069444444,15.5590050000,232.0000000000,0.0100000000,
856,ZH2,2008-07-18,113.5305555560,22.4069444444,11.7871250000,206.0000000000,0.0000000000,
857,ZH2,2008-08-01,113.5305555560,22.4069444444,11.7871250000,205.0000000000,-0.1200000000,
858,ZH2,2008-08-15,113.5305555560,22.4069444444,15.5590050000,214.0000000000,-0.3900000000,
859,ZH2,2008-08-29,113.5305555560,22.4069444444,12.7300950000,191.0000000000,-0.4700000000,
860,ZH2,2008-09-12,113.5305555560,22.4069444444,12.7300950000,175.0000000000,-0.4200000000,
861,ZH2,2008-09-26,113.5305555560,22.4069444444,14.6160350000,174.0000000000,-0.4800000000,
862,ZH2,2008-10-10,113.5305555560,22.4069444444,12.7300950000,188.0000000000,-0.5200000000,
863,ZH2,2008-10-24,113.5305555560,22.4069444444,15.2009600000,195.0000000000,-0.5300000000,
864,ZH2,2008-11-07,113.5305555560,22.4069444444,14.2509000000,170.0000000000,-0.5700000000,
865,ZH2,2008-11-21,113.5305555560,22.4069444444,15.2009600000,184.0000000000,-0.6400000000,
866,ZH2,2008-12-05,113.5305555560,22.4069444444,13.3008400000,181.0000000000,-0.6600000000,
867,ZH2,2008-12-19,113.5305555560,22.4069444444,15.2009600000,142.0000000000,-0.6800000000,
868,ZH2,2009-01-09,113.5305555560,22.4069444444,15.2009600000,158.0000000000,-0.7200000000,
869,ZH2,2009-01-16,113.5305555560,22.4069444444,15.2009600000,163.0000000000,-0.7300000000,
870,ZH2,2009-01-30,113.5305555560,22.4069444444,16.1510200000,176.0000000000,-0.7400000000,
871,ZH2,2009-02-13,113.5305555560,22.4069444444,19.0012000000,280.0000000000,-0.2700000000,
872,ZH2,2009-02-27,113.5305555560,22.4069444444,17.1010800000,185.0000000000,-0.7600000000,
873,ZH2,2009-03-13,113.5305555560,22.4069444444,22.4930250000,280.0000000000,-0.7500000000,
874,ZH2,2009-03-27,113.5305555560,22.4069444444,21.5358750000,143.0000000000,-0.6500000000,
875,ZH2,2009-04-10,113.5305555560,22.4069444444,18.6644250000,202.0000000000,-0.6400000000,
876,ZH2,2009-04-24,113.5305555560,22.4069444444,17.7072750000,131.0000000000,-0.5200000000,
877,ZH2,2009-05-08,113.5305555560,22.4069444444,22.4930250000,140.0000000000,-0.6000000000,
878,ZH2,2009-05-22,113.5305555560,22.4069444444,22.4930250000,94.9999999999,-0.4000000000,
879,ZH2,2009-06-05,113.5305555560,22.4069444444,18.6644250000,185.0000000000,-0.3200000000,
880,ZH2,2009-06-19,113.5305555560,22.4069444444,23.4501750000,273.0000000000,-0.1400000000,
881,ZH2,2009-07-03,113.5305555560,22.4069444444,16.7501250000,213.0000000000,-0.1400000000,
882,ZH2,2009-07-17,113.5305555560,22.4069444444,13.8786750000,172.0000000000,-0.1200000000,
883,ZH2,2009-07-31,113.5305555560,22.4069444444,13.8786750000,175.0000000000,-0.1300000000,
886,ZH3,2007-08-03,113.5300000000,22.4080555556,16.6331400000,242.0000000000,1.3000000000,
887,ZH3,2007-08-17,113.5300000000,22.4080555556,30.3310200000,281.0000000000,1.6200000000,
888,ZH3,2007-08-31,113.5300000000,22.4080555556,34.2447000000,244.0000000000,1.5400000000,
889,ZH3,2007-09-14,113.5300000000,22.4080555556,22.9928700000,115.0000000000,1.5300000000,
890,ZH3,2007-09-28,113.5300000000,22.4080555556,29.8418100000,199.0000000000,1.3900000000,
891,ZH3,2007-10-12,113.5300000000,22.4080555556,24.4605000000,208.0000000000,1.2700000000,
892,ZH3,2007-10-26,113.5300000000,22.4080555556,15.6547200000,307.0000000000,1.2600000000,
893,ZH3,2007-11-09,113.5300000000,22.4080555556,18.5899800000,218.0000000000,1.2300000000,
894,ZH3,2007-11-23,113.5300000000,22.4080555556,14.6763000000,198.0000000000,1.2000000000,
895,ZH3,2007-12-07,113.5300000000,22.4080555556,13.6978800000,87.9999999999,1.1800000000,
896,ZH3,2007-12-21,113.5300000000,22.4080555556,13.6978800000,90.0000000000,1.2200000000,
897,ZH3,2008-01-04,113.5300000000,22.4080555556,20.2490400000,185.0000000000,1.2000000000,
898,ZH3,2008-01-18,113.5300000000,22.4080555556,10.6066400000,185.0000000000,0.7900000000,
899,ZH3,2008-02-01,113.5300000000,22.4080555556,13.4993600000,132.0000000000,0.8000000000,
900,ZH3,2008-02-15,113.5300000000,22.4080555556,14.4636000000,243.0000000000,0.8400000000,
901,ZH3,2008-02-29,113.5300000000,22.4080555556,16.3920800000,172.0000000000,0.8400000000,
902,ZH3,2008-03-14,113.5300000000,22.4080555556,14.4636000000,157.0000000000,0.8400000000,
903,ZH3,2008-03-28,113.5300000000,22.4080555556,14.4636000000,102.0000000000,0.8400000000,
904,ZH3,2008-04-11,113.5300000000,22.4080555556,15.4278400000,135.0000000000,0.8300000000,
905,ZH3,2008-04-25,113.5300000000,22.4080555556,27.9629600000,272.0000000000,1.0500000000,
906,ZH3,2008-05-09,113.5300000000,22.4080555556,20.2738550000,247.0000000000,1.0900000000,
907,ZH3,2008-05-23,113.5300000000,22.4080555556,21.6883100000,278.0000000000,1.1000000000,
908,ZH3,2008-06-06,113.5300000000,22.4080555556,21.6883100000,244.0000000000,1.5300000000,
909,ZH3,2008-06-20,113.5300000000,22.4080555556,11.3156400000,149.0000000000,1.6300000000,
910,ZH3,2008-07-04,113.5300000000,22.4080555556,11.7871250000,137.0000000000,1.6000000000,
911,ZH3,2008-07-18,113.5300000000,22.4080555556,8.9582150000,118.0000000000,1.5900000000,
912,ZH3,2008-08-01,113.5300000000,22.4080555556,15.5590050000,128.0000000000,1.4400000000,
913,ZH3,2008-08-15,113.5300000000,22.4080555556,10.8441550000,180.0000000000,1.2900000000,
914,ZH3,2008-08-29,113.5300000000,22.4080555556,17.4449450000,169.0000000000,1.1200000000,
915,ZH3,2008-09-12,113.5300000000,22.4080555556,15.5590050000,179.0000000000,1.1800000000,
916,ZH3,2008-09-26,113.5300000000,22.4080555556,15.5590050000,244.0000000000,1.0800000000,
917,ZH3,2008-10-10,113.5300000000,22.4080555556,15.5590050000,110.0000000000,1.0700000000,
918,ZH3,2008-10-24,113.5300000000,22.4080555556,17.1010800000,221.0000000000,1.0300000000,
919,ZH3,2008-11-07,113.5300000000,22.4080555556,13.3008400000,153.0000000000,1.0100000000,
920,ZH3,2008-11-21,113.5300000000,22.4080555556,14.2509000000,153.0000000000,0.9600000000,
921,ZH3,2008-12-05,113.5300000000,22.4080555556,17.1010800000,114.0000000000,0.9100000000,
922,ZH3,2008-12-19,113.5300000000,22.4080555556,19.0012000000,102.0000000000,0.9000000000,
923,ZH3,2009-01-09,113.5300000000,22.4080555556,16.1510200000,144.0000000000,0.8900000000,
924,ZH3,2009-01-16,113.5300000000,22.4080555556,18.0511400000,141.0000000000,0.8900000000,
925,ZH3,2009-01-30,113.5300000000,22.4080555556,15.2009600000,145.0000000000,0.7900000000,
926,ZH3,2009-02-13,113.5300000000,22.4080555556,18.0511400000,160.0000000000,1.3400000000,
927,ZH3,2009-02-27,113.5300000000,22.4080555556,15.2009600000,160.0000000000,0.7800000000,
928,ZH3,2009-03-13,113.5300000000,22.4080555556,14.8358250000,186.0000000000,0.8200000000,
929,ZH3,2009-03-27,113.5300000000,22.4080555556,15.7929750000,159.0000000000,0.9300000000,
930,ZH3,2009-04-10,113.5300000000,22.4080555556,16.7501250000,284.0000000000,0.9500000000,
931,ZH3,2009-04-24,113.5300000000,22.4080555556,14.8358250000,179.0000000000,1.0800000000,
932,ZH3,2009-05-08,113.5300000000,22.4080555556,20.5787250000,202.0000000000,0.9400000000,
933,ZH3,2009-05-22,113.5300000000,22.4080555556,19.6215750000,162.0000000000,1.3500000000,
934,ZH3,2009-06-05,113.5300000000,22.4080555556,21.5358750000,239.0000000000,1.4400000000,
935,ZH3,2009-06-19,113.5300000000,22.4080555556,17.7072750000,280.0000000000,1.4400000000,
936,ZH3,2009-07-03,113.5300000000,22.4080555556,13.8786750000,198.0000000000,1.4200000000,
937,ZH3,2009-07-17,113.5300000000,22.4080555556,14.8358250000,184.0000000000,1.3500000000,
938,ZH3,2009-07-31,113.5300000000,22.4080555556,14.8358250000,183.0000000000,1.4300000000,
941,ZH4,2007-08-03,113.5255555560,22.4080555556,16.6331400000,105.0000000000,9.2000000000,
942,ZH4,2007-08-17,113.5255555560,22.4080555556,12.7194600000,179.0000000000,9.4400000000,
943,ZH4,2007-08-31,113.5255555560,22.4080555556,16.6331400000,113.0000000000,9.4100000000,
944,ZH4,2007-09-14,113.5255555560,22.4080555556,17.1223500000,89.0000000000,9.4100000000,
945,ZH4,2007-09-28,113.5255555560,22.4080555556,25.9281300000,103.0000000000,9.4000000000,
946,ZH4,2007-10-12,113.5255555560,22.4080555556,27.3957600000,122.0000000000,9.3200000000,
947,ZH4,2007-10-26,113.5255555560,22.4080555556,17.6115600000,105.0000000000,9.3200000000,
948,ZH4,2007-11-09,113.5255555560,22.4080555556,17.6115600000,102.0000000000,9.1600000000,
949,ZH4,2007-11-23,113.5255555560,22.4080555556,15.6547200000,92.0000000001,8.7400000000,
950,ZH4,2007-12-07,113.5255555560,22.4080555556,14.6763000000,82.0000000000,8.4000000000,
951,ZH4,2007-12-21,113.5255555560,22.4080555556,13.6978800000,76.0000000000,8.3800000000,
952,ZH4,2008-01-04,113.5255555560,22.4080555556,16.3920800000,122.0000000000,8.3700000000,
953,ZH4,2008-01-18,113.5255555560,22.4080555556,15.4278400000,146.0000000000,8.6900000000,
954,ZH4,2008-02-01,113.5255555560,22.4080555556,15.4278400000,90.0000000000,8.9200000000,
955,ZH4,2008-02-15,113.5255555560,22.4080555556,16.8742000000,145.0000000000,8.8500000000,
956,ZH4,2008-02-29,113.5255555560,22.4080555556,17.8384400000,104.0000000000,8.9900000000,
957,ZH4,2008-03-14,113.5255555560,22.4080555556,21.2132800000,149.0000000000,9.0000000000,
958,ZH4,2008-03-28,113.5255555560,22.4080555556,19.2848000000,91.9999999999,9.0500000000,
959,ZH4,2008-04-11,113.5255555560,22.4080555556,18.3205600000,136.0000000000,9.0700000000,
960,ZH4,2008-04-25,113.5255555560,22.4080555556,20.2490400000,138.0000000000,9.0800000000,
961,ZH4,2008-05-09,113.5255555560,22.4080555556,14.6160350000,192.0000000000,9.0900000000,
962,ZH4,2008-05-23,113.5255555560,22.4080555556,15.0875200000,248.0000000000,9.1000000000,
963,ZH4,2008-06-06,113.5255555560,22.4080555556,15.0875200000,161.0000000000,9.4300000000,
964,ZH4,2008-06-20,113.5255555560,22.4080555556,7.5437600000,197.0000000000,9.4500000000,
965,ZH4,2008-07-04,113.5255555560,22.4080555556,19.3308850000,185.0000000000,9.4500000000,
966,ZH4,2008-07-18,113.5255555560,22.4080555556,18.3879150000,155.0000000000,9.4500000000,
967,ZH4,2008-08-01,113.5255555560,22.4080555556,12.7300950000,153.0000000000,9.4400000000,
968,ZH4,2008-08-15,113.5255555560,22.4080555556,19.3308850000,112.0000000000,9.4300000000,
969,ZH4,2008-08-29,113.5255555560,22.4080555556,18.3879150000,166.0000000000,9.4300000000,
970,ZH4,2008-09-12,113.5255555560,22.4080555556,20.2738550000,123.0000000000,9.4600000000,
971,ZH4,2008-09-26,113.5255555560,22.4080555556,21.2168250000,166.0000000000,9.4500000000,
972,ZH4,2008-10-10,113.5255555560,22.4080555556,19.3308850000,126.0000000000,9.4500000000,
973,ZH4,2008-10-24,113.5255555560,22.4080555556,17.1010800000,211.0000000000,9.4600000000,
974,ZH4,2008-11-07,113.5255555560,22.4080555556,17.1010800000,112.0000000000,9.4400000000,
975,ZH4,2008-11-21,113.5255555560,22.4080555556,19.0012000000,83.9999999999,9.3600000000,
976,ZH4,2008-12-05,113.5255555560,22.4080555556,18.0511400000,91.0000000000,9.3500000000,
977,ZH4,2008-12-19,113.5255555560,22.4080555556,18.0511400000,87.0000000000,9.3300000000,
978,ZH4,2009-01-09,113.5255555560,22.4080555556,19.0012000000,103.0000000000,9.2700000000,
979,ZH4,2009-01-16,113.5255555560,22.4080555556,21.8513800000,91.0000000000,9.2200000000,
980,ZH4,2009-01-30,113.5255555560,22.4080555556,20.9013200000,104.0000000000,9.0700000000,
981,ZH4,2009-02-13,113.5255555560,22.4080555556,19.9512600000,130.0000000000,9.4700000000,
982,ZH4,2009-02-27,113.5255555560,22.4080555556,20.9013200000,130.0000000000,9.0100000000,
983,ZH4,2009-03-13,113.5255555560,22.4080555556,33.0216750000,358.0000000000,9.0500000000,
984,ZH4,2009-03-27,113.5255555560,22.4080555556,30.1502250000,222.0000000000,9.4500000000,
985,ZH4,2009-04-10,113.5255555560,22.4080555556,28.2359250000,218.0000000000,9.4600000000,
986,ZH4,2009-04-24,113.5255555560,22.4080555556,24.4073250000,145.0000000000,9.4600000000,
987,ZH4,2009-05-08,113.5255555560,22.4080555556,26.3216250000,136.0000000000,9.3100000000,
988,ZH4,2009-05-22,113.5255555560,22.4080555556,22.4930250000,65.0000000000,9.3700000000,
989,ZH4,2009-06-05,113.5255555560,22.4080555556,24.4073250000,175.0000000000,9.4500000000,
990,ZH4,2009-06-19,113.5255555560,22.4080555556,21.5358750000,198.0000000000,9.4100000000,
991,ZH4,2009-07-03,113.5255555560,22.4080555556,17.7072750000,247.0000000000,9.3800000000,
992,ZH4,2009-07-17,113.5255555560,22.4080555556,15.7929750000,245.0000000000,9.3900000000,
993,ZH4,2009-07-31,113.5255555560,22.4080555556,15.7929750000,228.0000000000,9.3900000000,
1161,ZS1,2007-08-03,113.5644444440,22.4891666667,90.0146400000,343.0000000000,-1.5800000000,
1162,ZS1,2007-08-17,113.5644444440,22.4891666667,85.1225400000,308.0000000000,-1.6100000000,
1163,ZS1,2007-08-31,113.5644444440,22.4891666667,83.1657000000,333.0000000000,-1.6600000000,
1164,ZS1,2007-09-14,113.5644444440,22.4891666667,111.0506700000,331.0000000000,-1.7200000000,
1165,ZS1,2007-09-28,113.5644444440,22.4891666667,174.6479700000,420.0000000000,-1.5400000000,
1166,ZS1,2007-10-12,113.5644444440,22.4891666667,289.6123200000,732.0000000000,-1.7000000000,
1167,ZS1,2007-10-26,113.5644444440,22.4891666667,605.6419800000,1389.0000000000,-1.7000000000,
1168,ZS1,2007-11-09,113.5644444440,22.4891666667,1426.5363600000,3189.0000000000,-1.7200000000,
1169,ZS1,2007-11-23,113.5644444440,22.4891666667,1710.2781600000,3821.0000000000,-1.5700000000,
1170,ZS1,2007-12-07,113.5644444440,22.4891666667,1806.1633200000,3916.0000000000,-1.7100000000,
1171,ZS1,2007-12-21,113.5644444440,22.4891666667,2209.2723600000,4985.0000000000,-1.7200000000,
1172,ZS1,2008-01-04,113.5644444440,22.4891666667,2616.9473600000,5695.0000000000,-2.2900000000,
1173,ZS1,2008-01-18,113.5644444440,22.4891666667,2535.9512000000,5483.0000000000,-1.6600000000,
1174,ZS1,2008-02-01,113.5644444440,22.4891666667,1870.6256000000,3921.0000000000,-1.6100000000,
1175,ZS1,2008-02-15,113.5644444440,22.4891666667,1967.0496000000,4286.0000000000,-1.9000000000,
1176,ZS1,2008-02-29,113.5644444440,22.4891666667,2073.1160000000,4436.0000000000,-1.8300000000,
1177,ZS1,2008-03-14,113.5644444440,22.4891666667,1552.4264000000,4140.0000000000,-1.8800000000,
1178,ZS1,2008-03-28,113.5644444440,22.4891666667,1176.3728000000,2425.0000000000,-1.7700000000,
1179,ZS1,2008-04-11,113.5644444440,22.4891666667,588.1864000000,1194.0000000000,-1.2000000000,
1180,ZS1,2008-04-25,113.5644444440,22.4891666667,366.4112000000,901.0000000000,-1.8300000000,
1181,ZS1,2008-05-09,113.5644444440,22.4891666667,282.8910000000,711.0000000000,-1.6700000000,
1182,ZS1,2008-05-23,113.5644444440,22.4891666667,254.6019000000,516.0000000000,-1.3600000000,
1183,ZS1,2008-06-06,113.5644444440,22.4891666667,158.4189600000,293.0000000000,-1.0700000000,
1184,ZS1,2008-06-20,113.5644444440,22.4891666667,165.9627200000,462.0000000000,-0.9800000000,
1185,ZS1,2008-07-04,113.5644444440,22.4891666667,112.2134300000,301.0000000000,-1.3200000000,
1186,ZS1,2008-07-18,113.5644444440,22.4891666667,131.0728300000,356.0000000000,-1.4700000000,
1187,ZS1,2008-08-01,113.5644444440,22.4891666667,55.6352300000,281.0000000000,-0.9800000000,
